"ID","Course","LongTitle","Dept","UGrad"
"112823","RUSS BA","Intermediate Russian I","Slavic Languages & Literatures",10
"112835","RUSS 102","Advanced Russian","Slavic Languages & Literatures",3
"112836","ECON 975A","Tutorial - Microecon Theory Re","Economics",1
"112838","PHIL 399","Doctoral Dissertations","Philosophy",0
"112841","GERMAN 99A","Tutorial - Senior Year","Germanic Languages & Lit",1
"112851","MICROBI 308","Bacterial/ Host Interactions","Medical Sciences",0
"112856","SPC-CONC 99A","Tutorial - Senior Year","Special Concentrations",2
"112869","ARABIC 241AR","Advanced Modern Arabic Bridge","Near Eastern Languages & Civ",5
"112874","SOCIOL 2203","Adv Quantitative Research","Sociology",0
"112899","CHNSE 107A","Intermediate Literary Chinese","East Asian Langs & Civ",2
"112920","GERMAN 20A","Intermediate German","Germanic Languages & Lit",10
"112938","SLAVIC 301","Reading and Research","Slavic Languages & Literatures",0
"112941","HISTSCI 300","Doctoral Dissertations","History of Science",0
"112942","ECON 2020A","Microeconomic Theory I","Economics",1
"112949","GOV 2490","The Pol Economy of the School","Government",1
"112976","CHEM 160","The Quantum World","Chemistry & Chemical Biology",17
"112981","HIST 3010","Reading and Research","History",0
"112991","LING 220AR","Advanced Indo-European","Linguistics",0
"113022","ANTHRO 3000","Reading Course","Anthropology",0
"113024","CLASSIC 301","Reading or Topics Course","Classics, The",0
"113027","COMPSCI 356","Computational Complexity","Computer Science",0
"113094","PSY 971","Sophomore Tutorial in Psycholo","Psychology",24
"113117","HAA 98BR","Junior Tutorial","History of Art & Architecture",0
"113187","PSY 990A","Senior Tutorial","Psychology",7
"113210","GOV 1796","Centrl Challenges Am Natl Sec","Government",14
"113257","COMPSCI 91R","Supervised Reading and Researc","Computer Science",57
"113276","BPH 208","Human Physiology","Bio Sciences in Public Health",0
"113280","ANTHRO 2000","Osteoarchaeology Lab","Anthropology",5
"113307","GERMAN 300","Dissertation","Germanic Languages & Lit",0
"113319","GOV 99R","Tutorial - Senior Year","Government",42
"113324","SANSKRIT 200AR","Advanced Poetic Sanskrit","South Asian Studies",0
"113326","ECON 10A","Principles of Economics","Economics",580
"113328","AMSTDIES 200","Major Wrks in American Studies","American Studies",0
"113348","JAPAN 140A","Advanced Modern Japanese","East Asian Langs & Civ",5
"113369","MATH 230A","Differential Geometry","Mathematics",4
"113383","MUSIC 193R","Topics in Music 1800-Present","Music",4
"113390","CELTIC 305","Preparation of Doctoral Disser","Celtic Languages & Literatures",0
"113402","GENETIC 309","Gene Expression in Yeast","Medical Sciences",0
"113404","ECON 2610","Industrial Organization I","Economics",1
"113410","COMPSCI 175","Computer Graphics","Computer Science",18
"113443","ENGLISH 98R","Tutorial - Junior Year","English",25
"113447","VES 151BR","Nonfiction Video Projects","Visual & Environmental Studies",5
"113480","FOLKMYTH 99A","Tutorial - Senior Year","Folklore & Mythology",6
"113492","CHNSE 142A","Advanced Conversational Chines","East Asian Langs & Civ",3
"113501","CULTBLF 22","The Ancient Greek Hero","General Education",662
"113533","FRENCH 91R","Supervised Reading and Researc","Romance Languages & Lit",1
"113537","WELSH 225A","Medieval Welsh Lang & Lit","Celtic Languages & Literatures",1
"113543","MICROBI 320","Epigenetic Regulation of DNA","Medical Sciences",0
"113559","GOV 1000","Quant Methods for Polit Sci I","Government",0
"113575","ECON 3008","International Grad Student Wor","Economics",0
"113576","TURKISH 120A","Intermediate Modern Turkish I","Near Eastern Languages & Civ",0
"113582","ITAL 16","Reading Italian","Romance Languages & Lit",1
"113583","SOCIOL 3301","Special Reading and Research","Sociology",1
"113591","CLASSIC 350","Classics Proseminar","Classics, The",0
"113613","MUSIC 222R","Schenkerian Analysis I","Music",4
"113625","ECON 3112","Seminar in Labor Economics","Economics",0
"113627","MATH 55A","Studies in Algebra and Group","Mathematics",40
"113637","ECON 1126","Quantitative Methods in Econ","Economics",21
"113639","HIND-URD 101A","Introductory Hindi-Urdu","South Asian Studies",18
"113667","BCMP 325","Genomic Instability & Cancer S","Medical Sciences",0
"113685","TIBET 101A","Elementary Classical Tibetan","South Asian Studies",0
"113694","GOV 3000A","Reading and Research","Government",0
"113699","WELSH 128","Introduction to Modern Welsh","Celtic Languages & Literatures",1
"113704","PSY 2460","Diagnostic Interviewing","Psychology",0
"113705","TIBET 104AR","Elementary Colloquial Tibetan","South Asian Studies",0
"113716","ECON 2000","Research Paper","Economics",0
"113749","LING 98A","Group Tutorial - Junior Year","Linguistics",13
"113752","GENETIC 201","Principles of Genetics","Medical Sciences",1
"113770","NEUROBIO 367","Neocortical Development","Medical Sciences",0
"113780","PSY 2580R","Doing Psychological Science","Psychology",13
"113793","CHNSE 120A","Intermediate Modern Chinese","East Asian Langs & Civ",52
"113802","GERMAN 10A","Beginning German","Germanic Languages & Lit",37
"113806","PORTUG 10S","Portuguese for Spanish Spkrs I","Romance Languages & Lit",16
"113814","ITAL 10","Beginning Italian I","Romance Languages & Lit",29
"113829","ECON 3116","EnvironEcon and Policy: Semina","Economics",0
"113830","ECON 3114","Law, Economics, & Organization","Economics",0
"113859","GENETIC 322","Vertebrate Pattern Formation","Medical Sciences",0
"113865","CHEM 91R","Introduction to Research","Chemistry & Chemical Biology",1
"113870","SANSKRIT 310","Doctoral Dissertations","South Asian Studies",0
"113873","CHNSE BA","Elementary Modern Chinese","East Asian Langs & Civ",63
"113888","PHIL 99","Tutorial - Senior Year","Philosophy",18
"113890","MUSIC 152","Post-Tonal Analysis","Music",6
"113901","ANTHRO 1095","Urban Revolutions","Anthropology",5
"113904","ECON 2142","Time Series Analysis","Economics",0
"113916","PHYSICS 357A","Exp. Condensed Matter Physics","Physics",0
"113925","RUSS AAB","Elementary Russian (Intensive)","Slavic Languages & Literatures",7
"113927","E-PSCI 367","Global Geodynamics","Earth & Planetary Sciences",0
"113928","SOCIOL 91R","Supervised Reading and Researc","Sociology",1
"113931","MUSIC 262R","Composition: Seminar","Music",0
"113934","PHIL 305","Individual Reading","Philosophy",0
"113943","STAT 301","Special Reading and Research","Statistics",0
"113947","SLAVIC 300","Doctoral Dissertations","Slavic Languages & Literatures",0
"113960","PSY 3020","Doctoral Dissertation","Psychology",0
"113976","CHEM 99R","Tutorial - Senior Year","Chemistry & Chemical Biology",3
"113986","PHYSICS 319A","Experimental High Energy Physi","Physics",0
"113988","HLTHPOL 2000A","Core Course in Health Policy","Health Policy",0
"113995","ECON 2530A","International Trade","Economics",0
"114000","CLASSIC 300","Doctoral Dissertation","Classics, The",0
"114014","PHYSICS 309B","Elementary Particle Theory","Physics",0
"114019","COMPLIT 396","Preparation for General","Comparative Literature",0
"114027","STAT 104","Intro Quant Methods for Econ","Statistics",197
"114034","ARABIC 130A","Upper-Level Classical Arabic I","Near Eastern Languages & Civ",4
"114035","COMPSCI 299R","Special Topics in Computer Sci","Computer Science",0
"114050","RSEA 300","Thesis Research and Writing","Regional Studies-East Asia",0
"114058","YIDDISH AA","Elementary Yiddish I","Near Eastern Languages & Civ",2
"114061","JAPAN 300","Reading and Research","East Asian Langs & Civ",0
"114064","HIST 3000","Direction of Doctoral Disserta","History",0
"114072","GERMAN 200","Middle High German Language","Germanic Languages & Lit",0
"114102","CHEM 387","Organic Chemistry","Chemistry & Chemical Biology",0
"114116","VES 150A","Film Directing: From Script to","Visual & Environmental Studies",12
"114117","JAPAN 150A","Reads & Discus Jpn Soc Sci","East Asian Langs & Civ",3
"114153","LING 112","Syntactic Theory I","Linguistics",6
"114155","PHIL 159","Epistemology","Philosophy",37
"114178","PSY 15","Social Psychology","Psychology",133
"114200","SPANSH 30","Upper-level Spanish","Romance Languages & Lit",57
"114218","MOD-HEB BA","Elementary Modern Hebrew I","Near Eastern Languages & Civ",5
"114226","MCB 300A","Intro to Grad Research","Molecular & Cellular Biology",0
"114255","ITAL 320","Italian Literature","Romance Languages & Lit",0
"114256","ENGLISH 99R","Tutorial - Senior Year","English",31
"114266","PHYSICS 210","General Theory of Relativity","Physics",10
"114269","CELLBIO 321","Neuronal Pathfinding","Medical Sciences",0
"114270","SANSKRIT 102AR","Intermediate Sanskrit I","South Asian Studies",1
"114275","ENG-SCI 336","Mechanics of Engin Materials","Engineering Sciences",0
"114279","CATALAN 10","Introduction to Catalan","Romance Languages & Lit",5
"114283","CHNSE 300","Reading and Research","East Asian Langs & Civ",0
"114291","ARABIC 245R","Classic Arabic Literature Sem","Near Eastern Languages & Civ",0
"114292","JAPAN 130A","Intermediate Japanese II","East Asian Langs & Civ",15
"114294","COMPLIT 99A","Tutorial - Senior Year","Comparative Literature",8
"114301","ECON 2810A","Labor Market Analysis","Economics",0
"114316","E-PSCI 334","Atmospheric Physics and Chem","Earth & Planetary Sciences",0
"114320","AKKAD AA","Introductory Akkadian I","Near Eastern Languages & Civ",1
"114351","VES 50A","Intro to Non Fiction Filmmakin","Visual & Environmental Studies",10
"114362","PSY 2660R","Mindfulness Theory","Psychology",10
"114368","COMPLIT 211","Mysticism and Literature","Comparative Literature",9
"114370","CHNSHIS 233R","Sources of Early Chinese Hist","East Asian Langs & Civ",0
"114383","KOREAN BX","Korean for Advanced Beginners","East Asian Langs & Civ",13
"114416","PHIL 7","Intro to Ancient Philosophy","Philosophy",25
"114454","CATALAN 91R","Supervised Reading and Researc","Romance Languages & Lit",2
"114496","ENG-SCI 390","Environmental Chemistry","Engineering Sciences",0
"114635","MICROBI 313","T-Lymphocyte Responses","Medical Sciences",0
"114639","PHYSICS 307B","Atomic/Bio-phys, Quantum Optic","Physics",0
"114640","RUSS AH","Russian for Heritage Speakers","Slavic Languages & Literatures",2
"114710","GOV 2148","Civil Society: West and East","Government",0
"114726","BCMP 362","Eukaryotic Survival Decisions","Medical Sciences",0
"114740","BCMP 230","Principles and Practice of Dru","Medical Sciences",0
"114754","GOV 1060","Ancient & Medvl Pol Philosophy","Government",30
"114763","BCMP 363","Normal cell division mechanism","Medical Sciences",0
"114764","GENETIC 335","Genetics, epigenetics, gene","Medical Sciences",0
"114800","PSY 992A","Senior Tutorial","Psychology",1
"114808","ENG-SCI 222","Advanced Cellular Engineering","Engineering Sciences",5
"114811","CHEM 60","Foundations of Physical Chem","Chemistry & Chemical Biology",5
"114835","PHYSICS 337B","Topics: Exp High Energy Physic","Physics",0
"114865","GENETIC 318","Genome Structure","Medical Sciences",0
"114925","SOCIOL 3302","Doctoral Dissertation","Sociology",0
"114944","PORTUG 30","Upper-Level Portuguese","Romance Languages & Lit",3
"114962","LING 205R","The Syntax-Semantics Interface","Linguistics",0
"115026","ECON 2120","Priciples of Econometrics","Economics",2
"115030","ECON 3011","Finance Grad Student Workshop","Economics",0
"115032","FOLKMYTH 98A","Hist and Theory of Folklore","Folklore & Mythology",2
"115077","STAT 221","Stat Computing & Learning","Statistics",4
"115130","SOCIOL 97","Tutorial Sociological Theory","Sociology",18
"115136","COMPSCI 358","Computational Complexity","Computer Science",0
"115137","CHEM 17","Principles of Organic Chemistr","Chemistry & Chemical Biology",239
"115348","BCMP 371","Maintenance of genome stabilit","Medical Sciences",0
"115350","VIROLOGY 347","Reovirus Structure, Assembly","Medical Sciences",0
"115356","GENETIC 370","Molecular Basis of Breast Canc","Medical Sciences",0
"115358","MCB 396A","Regulation of Mitosis","Molecular & Cellular Biology",0
"115390","VES 153AR","Intermediat:Making Animated Fi","Visual & Environmental Studies",9
"115401","DESIGN 310","Doctoral Dissertations Urban P","Arch, Landscape & Urban Plan",0
"115459","CHEM 336","Phys Chem and Materials Scienc","Chemistry & Chemical Biology",1
"115462","NEUROBIO 376","Genetics of Neuronal Cell Bio","Medical Sciences",0
"115467","PSY 3050","Clinical Practicum","Psychology",0
"115470","SOC-STD 10A","Introduction to Social Studies","Social Studies",136
"115484","VIROLOGY 300R","Introduction to Research","Medical Sciences",0
"115494","ECON 3460C","Research in Health Economics","Economics",0
"115495","PHYSICS 347A","Topics in Quantum Optics","Physics",0
"115517","KOREAN 150A","Readings in Cultural Studies","East Asian Langs & Civ",3
"115525","PHYSICS 347B","Topics in Quantum Optics","Physics",0
"115572","PSY 2170","Developmental Proseminar","Psychology",0
"115575","PSY 3220","Developmental Studies: Seminar","Psychology",0
"115582","PSY 3340","Research Seminar Cognition","Psychology",0
"115587","HIND-URD 105R","Topics in Hindi-Urdu Literatur","South Asian Studies",0
"115654","APMTH 99R","Thesis Research","Applied Mathematics",8
"115670","BIOPHYS 370","Cytoskeleton Dynamics; Mitosis","Biophysics",0
"115671","BIOPHYS 371","Synapt Transmission, Plasticit","Biophysics",0
"115694","ENG-SCI 326","Mixed-Signal VLSI Design","Engineering Sciences",0
"115702","SLAVIC 148","Strange Russian Writers","Slavic Languages & Literatures",17
"115710","GERMAN 147","Nietzsche","Germanic Languages & Lit",10
"115727","AFRAMER 301","Graduate Proseminar","African & African Amer Studies",0
"115758","HIST-LIT 99","Tutorial - Senior Year","History & Literature",49
"115767","BPH 215","Principles of Toxicology","Bio Sciences in Public Health",0
"115778","PHIL 311","Workshop in M&P","Philosophy",0
"115859","GOV 1005","Data","Government",66
"115898","FRENCH 213","In Search of a Medieval Subjec","Romance Languages & Lit",1
"115919","SPANSH 59","Spanish and the Community","Romance Languages & Lit",19
"115920","SPANSH 50","Advanced Spanish II","Romance Languages & Lit",41
"115924","NEUROBIO 321","Visual Perception","Medical Sciences",0
"115931","E-PSCI 272","Topics in Structural Geology","Earth & Planetary Sciences",1
"115947","LING 171","Structure of Chinese","Linguistics",2
"115968","CELLBIO 332","Mass Spectrometry and Protemic","Medical Sciences",0
"115969","CELLBIO 360","Genetic Control of Apoptosis","Medical Sciences",0
"115970","CELLBIO 376","Chem Apprch to Cell Div & Canc","Medical Sciences",0
"115971","GENETIC 332","Combining genetic","Medical Sciences",0
"115980","NEUROBIO 349","Olfactory and Vomeronasal","Medical Sciences",0
"116029","NEUROBIO 386","Changes in Sensory Neurons","Medical Sciences",0
"116041","ASTRON 99A","Senior Thesis in Astrophysics","Astronomy",4
"116075","TIBET 102A","Intermediate Classical Tibetan","South Asian Studies",0
"116077","TIBET 106AR","Advanced Colloquial Tibetan","South Asian Studies",0
"116137","MATH 212A","Real Analysis","Mathematics",6
"116159","CHEM 163","Frontiers in Biophysics","Chemistry & Chemical Biology",7
"116187","APMTH 318","Special Topics in Physical Mat","Applied Mathematics",0
"116191","MATH 152","Discrete Mathematics","Mathematics",16
"116199","JEWISHST 111","Modern Jewish Thought","Near Eastern Languages & Civ",6
"116230","CHEM 393","Physical Chemistry","Chemistry & Chemical Biology",0
"116233","ITAL 40","Advanced Italian I","Romance Languages & Lit",9
"116237","SOCWORLD 36","Modern India and South Asia","General Education",26
"116266","VIETNAM BA","Elementary Vietnamese","East Asian Langs & Civ",3
"116271","VIETNAM 130A","Advanced Vietnamese","East Asian Langs & Civ",0
"116288","SOC-STD 98EO","Art, Political Culture, Civic","Social Studies",10
"116290","BPH 365","Virulence of Mycobacteria","Bio Sciences in Public Health",0
"116301","COMPSCI 310","Computational Mechanism Design","Computer Science",0
"116311","SANSKRIT 91R","Supervised Reading & Research","South Asian Studies",0
"116329","SOC-STD 98AX","Development and Modernization","Social Studies",9
"116353","EXPOS 20","Expository Writing 20","Expository Writing",679
"116391","BPH 323","Human Lipoprotein Metabolism","Bio Sciences in Public Health",0
"116407","PHIL 98","Tutorial II","Philosophy",8
"116409","PHYSICS 350A","Exp Low Dimensional Materials","Physics",0
"116413","VIROLOGY 200","Introduction to Virology","Medical Sciences",0
"116414","UKRA AA","Elementary Ukrainian I","Slavic Languages & Literatures",0
"116417","PSY 2640R","The Understand Seminar","Psychology",0
"116428","PHYSICS 389A","Topics in Field Theory","Physics",0
"116447","CHEM 304","Theoretical Atomic, Molecular","Chemistry & Chemical Biology",1
"116469","SPANSH 15","Intensive Beginning Spanish","Romance Languages & Lit",4
"116477","BCMP 200","Molecular Biology","Medical Sciences",0
"116494","HIND-URD 103AR","Advanced Hindi-Urdu","South Asian Studies",1
"116500","SPANSH 201","History of the Spanish Languag","Romance Languages & Lit",4
"116504","CELTIC 300","Reading and Research","Celtic Languages & Literatures",0
"116505","PHIL 300AA","Colloquium","Philosophy",0
"116507","GENETIC 308","Molec Bio of Signal Transducti","Medical Sciences",0
"116522","ANTHRO 3626","Research Design/Proposal Writi","Anthropology",0
"116549","HISTSCI 301","Reading and Research","History of Science",0
"116569","ECON 3120","Sem Economics of National Sec","Economics",3
"116570","ESPP 99A","Tutorial - Senior Year","Envi Science & Public Policy",10
"116577","BIOPHYS 381","Single-Molecule Biophysics","Biophysics",0
"116593","APPHY 394","Exp Stud of Interfaces Surface","Applied Physics",0
"116603","ANTHRO 3001","Reading for General Examinatio","Anthropology",0
"116607","NEUROBIO 327","Rotations in Neurosciences","Medical Sciences",0
"116620","HAA 300","Reading and Research","History of Art & Architecture",0
"116622","PSY 1304","Cognitive Neuropsychology","Psychology",28
"116633","KOREAN 140A","Advanced Korean","East Asian Langs & Civ",4
"116673","FRENCH 61M","Modern Stories about Paris","Romance Languages & Lit",23
"116729","CLS-STDY 97A","Intro to Ancient Greek World","Classics, The",27
"116746","ARABIC AA","Elementary Arabic I","Near Eastern Languages & Civ",43
"116755","PHYSICS 387B","Applied Photonics","Physics",0
"116757","ECON 3108","Seminar in International Econ","Economics",0
"116764","ARAMAIC A","Intro to Aramaic","Near Eastern Languages & Civ",2
"116807","FRSEMR 33X","Complexity in Works of Art","Freshman Seminars",12
"116840","APMTH 299R","Special Topics in Applied Math","Applied Mathematics",0
"116852","APPHY 326","Optics with Cold Atoms","Applied Physics",0
"116853","HIST 99A","Senior Thesis Tutorial","History",33
"116858","COMPSCI 344","Computer Architecture","Computer Science",0
"116874","ENGLISH CLR","Introduction to Screenwriting","English",11
"116875","ENGLISH CKR","Intro to Playwriting: Workshop","English",11
"117128","SPANSH 99A","Tutorial - Senior Year","Romance Languages & Lit",2
"117131","STAT 131","Time Series& Prediction","Statistics",32
"117137","SOCWORLD 40","The Incas","General Education",256
"117143","VES 166","North Am Seacoasts & Landscape","Visual & Environmental Studies",8
"117193","VES 91R","Special Projects","Visual & Environmental Studies",3
"117196","VES 99A","Tutorial - Senior Year","Visual & Environmental Studies",13
"117220","KOREAN 120A","Intermediate Korean","East Asian Langs & Civ",9
"117269","GENETIC 316","Transcription Factors and DNA","Medical Sciences",0
"117273","GENETIC 325","Human Genetics, Genomics","Medical Sciences",0
"117279","NEUROBIO 390","Mechanisms of Synapse Regulati","Medical Sciences",0
"117327","MODMDEST 200A","Approaches Middle East Studies","Near Eastern Languages & Civ",1
"117343","MCB 366A","Synap Plasticty & Neuron Ntwks","Molecular & Cellular Biology",0
"117375","PORTUG 321","Literature of Brazil","Romance Languages & Lit",0
"117451","ECON 3006","Macro Grad Student Workshop","Economics",0
"117520","CHEM 315","Photochemistry and Kinetics","Chemistry & Chemical Biology",0
"117540","ENGLISH 398","Doctoral Dissertation","English",0
"117560","SOCIOL 128","Models of Soc Science Research","Sociology",83
"117566","ECON 3009","IO Grad Student Workshop","Economics",0
"117620","ENG-SCI 332","Integrated Circuits and Electr","Engineering Sciences",0
"117624","HAA 18X","Intro to Chinese Art","History of Art & Architecture",13
"117637","GENETIC 329","Genetic Anlysis Synapt Trnsmss","Medical Sciences",0
"117638","ROM-LANG 300","Writing in Romance Literatures","Romance Languages & Lit",0
"117647","MATH 99R","Tutorial","Mathematics",6
"117649","VIROLOGY 202","Proposal Writing","Medical Sciences",0
"117711","MCB 80","Neurobiology of Behavior","Molecular & Cellular Biology",132
"117719","PHYSICS 145","Elementary Particle Physics","Physics",13
"117740","GENETIC 359","Cancer and development,","Medical Sciences",0
"117751","EABS 300","Reading and Research","East Asian Langs & Civ",0
"117756","DESIGN 300","Reading and Research","Arch, Landscape & Urban Plan",0
"117760","SOCIOL 2208","Contemporary Theory and Resear","Sociology",0
"117766","MUSIC 218R","20th-Century Music: Seminar","Music",0
"117785","ENGLISH 304HF","Long Eighteenth Century","English",0
"117818","ECON 1410","Public Economics","Economics",10
"117823","PHIL 129","Kant's Critique of Pure Reason","Philosophy",16
"117839","COMPSCI 345","Datacenter networking","Engineering & Applied Sciences",0
"117853","GOV 20","Foundations Comparative Pol","Government",152
"117855","MCB 374A","Developmental Neurobiology","Molecular & Cellular Biology",0
"117862","APPHY 362","Photonics, Quantm Devices & Na","Applied Physics",0
"117873","HEB 3310","Experimental Methods in HEB","Human Evolutionary Biology",0
"117877","SOCIOL 2204","Classical Social Theory","Sociology",0
"117880","PSY 1652R","Lab in Early Cognitive Develop","Psychology",9
"117886","VIROLOGY 305","Entry & Rep Nega Strand RNA Vi","Medical Sciences",0
"117893","E-PSCI 339","Biogeochemistry","Earth & Planetary Sciences",0
"117895","BSDM 300","Research with Faculty","Bio Sciences in Dental Med",0
"117946","SOCIOL 99A","Senior Tutorial","Sociology",13
"117972","FRSEMR 23S","The Seven Sins of Memory","Freshman Seminars",12
"118021","APMTH 115","Mathematical Modeling","Applied Mathematics",8
"118023","AFRAMER 98","Junior Tutorial - African Am","African & African Amer Studies",1
"118028","ENG-SCI 274","Quantum Devices","Engineering Sciences",0
"118030","ENG-SCI 354","Cellular Biophysics","Engineering Sciences",0
"118046","BIOPHYS 344","Dir Evol of Simple Cellular Sy","Biophysics",0
"118052","PSY 3270","Language Acquisition: Res. Sem","Psychology",0
"118078","MUSIC 201B","Crnt Methods in Ethnomusicolog","Music",1
"118106","E-PSCI 344","Stable Isotope Geochemistry","Earth & Planetary Sciences",0
"118124","CHEM 300","Research and Reading","Chemistry & Chemical Biology",0
"118185","MUSIC 167","Intro to Electroacoustic Music","Music",6
"118190","GREEK H","Intro Greek Prose Composition","Classics, The",3
"118193","GENETIC 310","Molecular Genetics of Neural D","Medical Sciences",0
"118254","PSY 1900","Statistics for the Behavioral","Psychology",77
"118262","EXPOS 10","Intro to Expository Writing","Expository Writing",174
"118266","ASTRON 204","Stellar Astrophysics","Astronomy",0
"118284","TURKISH 140A","Intro to Ottoman Turkish I","Near Eastern Languages & Civ",0
"118290","SOCWORLD 34","The Caribbean","General Education",38
"118302","MATH 116","Real Analysis, Convexity, and","Mathematics",6
"118408","APMTH 21A","Math Methods in the Sciences","Applied Mathematics",55
"118414","GOV 2000","Intro to Quant Methods I","Government",6
"118418","COMPSCI 143","Computer Networks","Computer Science",33
"118459","PHYSICS 253CR","Quantum Field Theory III","Physics",3
"118497","TDM 119","Vocal Production for the Stage","Theater, Dance & Media",19
"118517","SCIPHUNV 14","How to Build Habitable Planet","General Education",13
"118532","FRENCH 70C","Intro to French Lit III","Romance Languages & Lit",16
"118557","RELIGION 2001","The Hist of the Study of Relig","Religion, The Study of",0
"118565","RELIGION 3505A","Colloquium in Amer Relig Hist","Religion, The Study of",0
"118586","ENGLISH 264X","Sensatn & Moral Actn in Hardy","English",2
"118649","APPHY 388","Climate Dynamics & Phys Oceano","Applied Physics",0
"118665","NEP 101A","Introductory Nepali","South Asian Studies",1
"118677","E-PSCI 345","Solid Earth Geochemistry","Earth & Planetary Sciences",0
"118701","MATH 388","Topics in Mathematics & Biolog","Mathematics",0
"118745","RELIGION 99A","Tutorial - Senior Year","Religion, The Study of",6
"118751","GENETIC 321","Genetic Analy of Grwth & Homeo","Medical Sciences",0
"118757","PHIL 312","Workshop in M&E","Philosophy",0
"118775","US-WORLD 32","Relig in Multicultural America","General Education",38
"118787","ENG-SCI 334","Mech & Materials Small Structu","Engineering Sciences",0
"118790","PSY 2010","Contemporary Psychological Res","Psychology",0
"118814","PHYSICS 327B","Condensed Matter Physics","Physics",0
"118839","NEUROBIO 323","Synaptic Plasticity","Medical Sciences",0
"118840","NEUROBIO 317","Development and organization","Medical Sciences",0
"118844","VIROLOGY 333","Antiretroviral Drug Resistance","Medical Sciences",0
"118876","TDM 105","Introduction to Dramaturgy","Theater, Dance & Media",9
"118884","PHYSICS 303A","Sensory and Behavioral Neurosc","Physics",0
"118886","PHYSICS 303B","Sensory and Behavioral Neurosc","Physics",0
"118897","HAA 399","Doctoral Dissertation","History of Art & Architecture",0
"118925","CHEM 30","Organic Chemistry","Chemistry & Chemical Biology",27
"118927","ENGLISH 397","Directed Study","English",0
"118939","ENG-SCI 139","Innovation in Science and Engr","Engineering Sciences",199
"118942","ENG-SCI 239","Innovation Science & Engineeri","Engineering Sciences",2
"118948","PSY 3200","Rsch Sem in Clinical Science","Psychology",0
"118950","PHYSICS 341B","Exp Atomic and Cond Matter Phy","Physics",0
"118975","APMTH 320","Topics in Macroscopic Physics","Applied Mathematics",0
"118977","HISTSCI 99A","Tutorial - Senior Year","History of Science",23
"118983","NEC 99A","Tutorial - Senior Year","Near Eastern Languages & Civ",4
"118993","PSY 2050","History of Psychology","Psychology",0
"119002","STAT 91R","Supervised Reading & Research","Statistics",3
"119025","US-WORLD 31","Am Society and Public Policy","General Education",47
"119048","ENG-SCI 173","Intro Electronic & Photonic Dv","Engineering Sciences",17
"119051","PHYSICS 343A","Observatnl Cosmol & Exp Gravit","Physics",0
"119061","LIFESCI 100","Exper Research in Life Sci","Molecular & Cellular Biology",8
"119064","COMPSCI 121","Intro to Theory of Computation","Computer Science",216
"119067","BE 121","Cellular Engineering","Biomedical Engineering",6
"119076","PHYSICS 391B","Atomic Physics, Biophysics","Physics",0
"119079","ANTHRO 3400","Reading and Research","Anthropology",0
"119116","SOC-STD 91","Supervised Reading and Researc","Social Studies",3
"119124","PSY 2461R","Lab Clinical & Develop Researc","Psychology",5
"119128","IRISH 132","Introduction to Modern Irish","Celtic Languages & Literatures",2
"119132","LING 300","Direction of Doctoral Disserta","Linguistics",0
"119189","PSY 1853","Self-Destructive Behaviors","Psychology",19
"119196","MATH 21A","Multivariable Calculus","Mathematics",265
"119201","WOMGEN 99A","Tutorial - Senior Year","Women, Gender & Sexuality",2
"119227","BIOPHYS 396","Behavior Neurosci and Neurophy","Biophysics",0
"119230","CHEM 396","Organic Chemistry","Chemistry & Chemical Biology",0
"119237","PSY 3260","Conceptual Development","Psychology",0
"119243","PSY 1655R","Conceptual Development","Psychology",3
"119249","COMPSCI 165","Data Systems","Computer Science",13
"119252","COMPSCI 308","Bio-Inspired Multi-Agent Syste","Computer Science",0
"119262","ENG-SCI 352","Engineering Mammalian Cell","Engineering Sciences",0
"119379","ANTHRO 1610","Ethnographic Research Methods","Anthropology",24
"119479","GOV 1010","Survey Research Methods","Government",44
"119495","CELLBIO 329","The Ubiquitin-Proteasome Pathw","Medical Sciences",0
"119532","PSY 3555","Instructional Styles in Psych","Psychology",0
"119533","HIST 1300","Western Intellectual History","History",23
"119551","CELLBIO 336","Sgnl Trnsdction in Normal & Tr","Medical Sciences",0
"119562","ECON 3007","Public Econ Grad Student Works","Economics",0
"119569","FRSEMR 37Y","Muslim Voices, Contemporary Li","Freshman Seminars",12
"119573","GOV 2160","Politics and Economics","Government",1
"119613","MICROBI 330","Bacterial Chromosome Dynamics","Medical Sciences",0
"119619","FRSEMR 24N","Child Health in America","Freshman Seminars",15
"119622","FRSEMR 48K","Polit Legitimacy & Resistance","Freshman Seminars",12
"119630","MOD-HEB 130A","Advanced Modern Hebrew I","Near Eastern Languages & Civ",7
"119636","VES 196R","Directed Rsch: Studio Course","Visual & Environmental Studies",8
"119678","HLTHPOL 3080A","MPR Reading Course","Health Policy",0
"119717","PSY 980T","Eating Disorders","Psychology",10
"119754","EABS 245R","Ritual & Txt in Jpn Buddh Lit","East Asian Langs & Civ",0
"119757","CHNSE 150A","Advanced-High Modern Chinese","East Asian Langs & Civ",5
"119765","PHYSICS 381A","Exp Condensed Matter Physics","Physics",0
"119766","PHYSICS 381B","Exp Condensed Matter Physics","Physics",0
"119811","MUSIC 160R","Composition: Proseminar","Music",4
"119819","SWAHILI AA","Elementary Swahili","African & African Amer Studies",11
"119820","SWAHILI 101AR","Reading in Swahili","African & African Amer Studies",1
